Name,hermes.p.no-vmsub.zxpt.pi+
Comment,HERMES proton-to-pi+ (zxpt-3D) no-vmsub. thFactor contains DIS normalization (by MSHT20nnlo)
Reference,1212.5407
Process type,SIDIS
Number of points,336
Number of uncorr.errors,2
Number of corr.errors,1
Number of norm.errors,0
List of norm.errors (relative),
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Corr.Err.0,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
hermes.p.no-vmsub.zxpt.pi+.52,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.869965,0.8,1.1,0.3962695,0.35,0.45,0.09291435,0.006215202,0.008740056,0.0025014945489045376,0.003880018644405269,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.53,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.8655884,0.8,1.1,0.520925,0.45,0.6,0.06097688,0.003791407,0.004822168,0.0016416552763831001,0.0025866790962701808,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.54,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.8600547,0.8,1.1,0.6960213,0.6,0.8,0.04835452,0.003311113,0.004390267,0.0013018287077819026,0.0019400093222026345,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.55,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.8724795,0.8,1.1,0.9375923,0.8,1.2,0.0124679,0.001079829,0.001132228,0.0003356681060168519,0.0009700046611013179,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.56,1 / 1 / 1 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.1439628,0.1,0.2,0.1046556,0.0,0.15,4.028335,0.04711962,0.3497047,0.08657822244349155,0.004390849192973372,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.57,1 / 1 / 1 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.1461407,0.1,0.2,0.2107767,0.15,0.25,8.170026,0.0723266,0.4198462,0.1755927271185513,0.006586273789460057,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.58,1 / 1 / 1 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.1486257,0.1,0.2,0.3112248,0.25,0.35,8.672885,0.07103475,0.6537604,0.18640032836316273,0.006586273789460058,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.59,1 / 1 / 1 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.1511631,0.1,0.2,0.4170074,0.35,0.45,6.517288,0.06679734,0.5792683,0.14007157056011926,0.006586273789460055,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.60,1 / 1 / 1 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.1539638,0.1,0.2,0.5513599,0.45,0.6,3.625809,0.05488705,0.3153666,0.07792700908430247,0.004390849192973372,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.61,1 / 1 / 1 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.160855,0.1,0.2,0.7532439,0.6,0.8,1.270223,0.05372283,0.1490572,0.02730002580392126,0.0032931368947300274,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.62,1 / 1 / 1 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.1631639,0.1,0.2,0.9765577,0.8,1.2,0.1643126,0.0437402,0.01935411,0.0035314572479866863,0.0016465684473650146,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.63,1 / 1 / 1 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2244163,0.2,0.25,0.1005013,0.0,0.15,1.847512,0.03144428,0.03880313,0.039707299641916556,0.008781698385946746,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.64,1 / 1 / 1 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2253329,0.2,0.25,0.204955,0.15,0.25,4.102533,0.05912019,0.2323153,0.08817290882107984,0.013172547578920118,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.65,1 / 1 / 1 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2268693,0.2,0.25,0.3041483,0.25,0.35,4.456141,0.06403985,0.0851879,0.09577276138592317,0.01317254757892012,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.66,1 / 1 / 1 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2293571,0.2,0.25,0.4075722,0.35,0.45,3.928626,0.056554,0.09575272,0.08443524575917453,0.013172547578920113,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.67,1 / 1 / 1 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2306755,0.2,0.25,0.530455,0.45,0.6,2.522123,0.03776568,0.07466931,0.05420624802153898,0.008781698385946748,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.68,1 / 1 / 1 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2357579,0.2,0.25,0.7163498,0.6,0.8,0.9470184,0.02458076,0.05803168,0.02035361252062687,0.0065862737894600565,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.69,1 / 1 / 1 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2448666,0.2,0.25,0.9995748,0.8,1.2,0.1571277,0.01323604,0.01021536,0.003377037153720881,0.00329313689473003,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.no-vmsub.zxpt.pi+.70,1 / 1 / 1 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2744124,0.25,0.3,0.1022416,0.0,0.15,1.250571,0.02600985,0.05676349,0.026877658938340446,0.008781698385946746,True,0.1,0.85,10.0,10000.0,0.938,0.139
