Name,hermes.p.no-vmsub.zxpt.k+
Comment,HERMES proton-to-k+ (zxpt-3D) no-vmsub. thFactor contains DIS normalization (by MSHT20nnlo)
Reference,1212.5407
Process type,SIDIS
Number of points,334
Number of uncorr.errors,2
Number of corr.errors,1
Number of norm.errors,0
List of norm.errors (relative),
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Corr.Err.0,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
hermes.p.no-vmsub.zxpt.k+.19,1 / 1 / 2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.2859152,0.25,0.3,0.7129083,0.6,0.8,0.1973197,0.01065456,0.0846526,0.005312356529873788,0.011640055933215812,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.20,1 / 1 / 2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.2920116,0.25,0.3,0.9804633,0.8,1.2,0.0459106,0.004480843,0.01968791,0.0012360320621834695,0.005820027966607909,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.21,1 / 1 / 2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.3384978,0.3,0.375,0.1003297,0.0,0.15,0.1461811,0.01491353,0.006222024,0.003935573189748075,0.010346716385080723,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.22,1 / 1 / 2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.335436,0.3,0.375,0.2013487,0.15,0.25,0.3151858,0.02004846,0.08807457,0.008485616706053647,0.015520074577621083,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.23,1 / 1 / 2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.3432446,0.3,0.375,0.3082235,0.25,0.35,0.3609507,0.01995189,0.1792769,0.00971772614750334,0.015520074577621086,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.24,1 / 1 / 2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.3422826,0.3,0.375,0.4063505,0.35,0.45,0.3913372,0.0202001,0.1944355,0.01053580929731053,0.015520074577621076,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.25,1 / 1 / 2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.3454118,0.3,0.375,0.5348308,0.45,0.6,0.2721222,0.01170363,0.1352064,0.007326233245305061,0.010346716385080723,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.26,1 / 1 / 2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.3480892,0.3,0.375,0.7094505,0.6,0.8,0.1659856,0.007472028,0.08250864,0.004468761537874924,0.007760037288810538,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.27,1 / 1 / 2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.3459359,0.3,0.375,0.9634789,0.8,1.2,0.04236678,0.002819156,0.02105439,0.0011406232645940887,0.0038800186444052716,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.28,1 / 1 / 2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.4192518,0.375,0.475,0.1006266,0.0,0.15,0.1048615,0.01120804,0.00237379,0.0028231427184278114,0.007760037288810544,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.29,1 / 1 / 2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.4205637,0.375,0.475,0.2033805,0.15,0.25,0.2186109,0.01561023,0.05515959,0.005885570686133142,0.011640055933215817,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.30,1 / 1 / 2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.421952,0.375,0.475,0.3017185,0.25,0.35,0.2211189,0.01519907,0.09897724,0.005953092531022038,0.011640055933215819,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.31,1 / 1 / 2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.4286016,0.375,0.475,0.4043233,0.35,0.45,0.2114652,0.01322059,0.09470245,0.00569318996562972,0.011640055933215812,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.32,1 / 1 / 2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.4286341,0.375,0.475,0.5285306,0.45,0.6,0.1986321,0.01028462,0.08890949,0.005347689731322029,0.007760037288810546,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.33,1 / 1 / 2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.4351368,0.375,0.475,0.7042157,0.6,0.8,0.1330905,0.006207912,0.05959073,0.003583140389627429,0.005820027966607906,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.34,1 / 1 / 2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.4368278,0.375,0.475,0.9705127,0.8,1.2,0.03847995,0.002319063,0.01723345,0.0010359797508901385,0.0029100139833039547,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.35,1 / 1 / 2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.5267717,0.475,0.6,0.1015766,0.0,0.15,0.05834934,0.007896015,0.01564259,0.0015709151056018523,0.006208029831048434,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.36,1 / 1 / 2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.532855,0.475,0.6,0.2044313,0.15,0.25,0.1004484,0.01109804,0.005001644,0.0027043306555573224,0.009312044746572651,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.37,1 / 1 / 2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.5335103,0.475,0.6,0.3035926,0.25,0.35,0.1134535,0.01006911,0.01832159,0.003054461574602211,0.009312044746572653,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.38,1 / 1 / 2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.5398318,0.475,0.6,0.4064023,0.35,0.45,0.1612366,0.0108188,0.04787438,0.0043409061784740605,0.009312044746572648,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.39,1 / 1 / 2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.5427859,0.475,0.6,0.5323874,0.45,0.6,0.1465532,0.008071612,0.04344245,0.0039455910838801156,0.006208029831048435,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.40,1 / 1 / 2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.536718,0.475,0.6,0.6963655,0.6,0.8,0.1252292,0.005688242,0.03712473,0.003371493866810413,0.004656022373286324,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.41,1 / 1 / 2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.5452103,0.475,0.6,0.9575511,0.8,1.2,0.03654502,0.001984574,0.01083897,0.00098388643217767,0.0023280111866431632,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.42,1 / 1 / 2 / 2001,52.657444,1.1180456162429153,1.0,4.47213595499958,0.03758863,0.023,0.047,0.6898611,0.6,0.8,0.1007796,0.0,0.15,0.0152032,0.003764635,0.004492545,0.0004093094546311249,0.00388001864440527,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.43,1 / 1 / 2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.6844813,0.6,0.8,0.2052433,0.15,0.25,0.04056013,0.005470401,0.01198104,0.0010919835751728273,0.005820027966607905,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.44,1 / 1 / 2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.684499,0.6,0.8,0.3051222,0.25,0.35,0.05641864,0.005678759,0.01670277,0.001518935669426816,0.005820027966607906,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.45,1 / 1 / 2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.6808373,0.6,0.8,0.4022008,0.35,0.45,0.061623,0.006112334,0.01824891,0.001659050497443552,0.005820027966607902,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.46,1 / 1 / 2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.6831881,0.6,0.8,0.5269329,0.45,0.6,0.0821366,0.004492092,0.03139114,0.0022113296510770666,0.0038800186444052707,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.47,1 / 1 / 2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.6857091,0.6,0.8,0.6954631,0.6,0.8,0.0643035,0.003288376,0.02077683,0.0017312164883624857,0.002910013983303951,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.48,1 / 1 / 2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.6911086,0.6,0.8,0.9495529,0.8,1.2,0.02739985,0.001401324,0.008853764,0.000737674809281903,0.0014550069916519765,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.49,1 / 1 / 2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.8306562,0.8,1.1,0.09363754,0.0,0.15,0.001776823,0.001060381,0.0005792308,4.7836669458142975e-05,0.0025866790962701808,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.50,1 / 1 / 2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.8692754,0.8,1.1,0.2014999,0.15,0.25,0.007373024,0.001738901,0.002383043,0.00019850087037085582,0.0038800186444052707,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.51,1 / 1 / 2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.8779524,0.8,1.1,0.3012863,0.25,0.35,0.0146846,0.002974707,0.004747752,0.00039534740169676233,0.0038800186444052716,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.52,1 / 1 / 2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.8763051,0.8,1.1,0.4051151,0.35,0.45,0.01764414,0.003078671,0.005706827,0.00047502587092422755,0.003880018644405269,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.53,1 / 1 / 2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.8697566,0.8,1.1,0.519637,0.45,0.6,0.01463605,0.001886028,0.005592623,0.0003940403101619314,0.0025866790962701808,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.54,1 / 1 / 2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.854633,0.8,1.1,0.6881503,0.6,0.8,0.01095829,0.001582419,0.003538707,0.00029502550144638694,0.0019400093222026345,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.55,1 / 1 / 2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.8618727,0.8,1.1,0.9720637,0.8,1.2,0.002775795,0.0004753344,0.0008965231,7.473157872144045e-05,0.0009700046611013179,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.56,1 / 1 / 2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.1490277,0.1,0.2,0.1012257,0.0,0.15,0.3651961,0.01875247,0.1198436,0.00784890759613974,0.004390849192973372,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.57,1 / 1 / 2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.1507331,0.1,0.2,0.2117026,0.15,0.25,0.7843599,0.02944527,0.05642137,0.016857705701724107,0.006586273789460057,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.58,1 / 1 / 2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.1513554,0.1,0.2,0.3152297,0.25,0.35,0.7989339,0.03027854,0.1329137,0.017170934619848206,0.006586273789460058,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.59,1 / 1 / 2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.1471056,0.1,0.2,0.4129377,0.35,0.45,0.7954379,0.03165277,0.2320854,0.01709579750596308,0.006586273789460055,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.60,1 / 1 / 2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.1506873,0.1,0.2,0.5446668,0.45,0.6,0.4989014,0.0267647,0.2204386,0.010722543280677834,0.004390849192973372,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.61,1 / 1 / 2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.1660136,0.1,0.2,0.7705407,0.6,0.8,0.140211,0.02495113,0.06193188,0.0030134582022161493,0.0032931368947300274,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.62,1 / 1 / 2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.223498,0.2,0.25,1.282488,0.8,1.2,0.05541829,0.03214111,0.02445493,0.0011910670386295883,0.00329313689473003,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.63,1 / 1 / 2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2248406,0.2,0.25,0.1019543,0.0,0.15,0.2354072,0.01490318,0.01268964,0.005059444392385316,0.008781698385946746,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.64,1 / 1 / 2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2254691,0.2,0.25,0.2018396,0.15,0.25,0.5606505,0.02587635,0.1261918,0.01204967404698337,0.013172547578920118,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.65,1 / 1 / 2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2255212,0.2,0.25,0.300978,0.25,0.35,0.6064698,0.02761437,0.2561811,0.013034436621993904,0.01317254757892012,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.66,1 / 1 / 2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2273681,0.2,0.25,0.403403,0.35,0.45,0.4871025,0.02416206,0.205854,0.010468957670546475,0.013172547578920113,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.67,1 / 1 / 2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2286185,0.2,0.25,0.5292908,0.45,0.6,0.2916692,0.01561661,0.1232104,0.00626864470743253,0.008781698385946748,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.68,1 / 1 / 2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2322678,0.2,0.25,0.7152897,0.6,0.8,0.1596141,0.01189527,0.06736259,0.003430475631971448,0.0065862737894600565,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.69,1 / 1 / 2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2708491,0.25,0.3,1.119052,0.8,1.2,0.03725933,0.00799551,0.01573054,0.0008007890507704691,0.00329313689473003,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.70,1 / 1 / 2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2737385,0.25,0.3,0.09723716,0.0,0.15,0.2171672,0.0128294,0.02033303,0.004667424667767257,0.008781698385946746,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.71,1 / 1 / 2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2749786,0.25,0.3,0.2022127,0.15,0.25,0.4303896,0.02137309,0.1493971,0.009250066473162073,0.013172547578920118,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.72,1 / 1 / 2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2751136,0.25,0.3,0.3012656,0.25,0.35,0.486277,0.02484013,0.1691071,0.010451215769084183,0.01317254757892012,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.73,1 / 1 / 2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2781524,0.25,0.3,0.4032163,0.35,0.45,0.4333124,0.02330947,0.1506877,0.009312884195262603,0.013172547578920113,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.74,1 / 1 / 2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2801947,0.25,0.3,0.5299747,0.45,0.6,0.2902903,0.01413681,0.1009797,0.006239008961913021,0.008781698385946748,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.75,1 / 1 / 2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2821636,0.25,0.3,0.7013772,0.6,0.8,0.1018698,0.007994152,0.03545606,0.0021894172666061767,0.0065862737894600565,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.76,1 / 1 / 2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2837537,0.25,0.3,0.9640046,0.8,1.2,0.03177042,0.003755058,0.0110244,0.0006828196984320203,0.00329313689473003,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k+.77,1 / 1 / 2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.3347086,0.3,0.375,0.1000778,0.0,0.15,0.1750886,0.008393423,0.03027897,0.003763058374767618,0.005854465590631162,True,0.1,0.85,10.0,10000.0,0.938,0.494
