Name,hermes.p.no-vmsub.zxpt.k-
Comment,HERMES proton-to-k- (zxpt-3D) no-vmsub. thFactor contains DIS normalization (by MSHT20nnlo)
Reference,1212.5407
Process type,SIDIS
Number of points,324
Number of uncorr.errors,2
Number of corr.errors,1
Number of norm.errors,0
List of norm.errors (relative),
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Corr.Err.0,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
hermes.p.no-vmsub.zxpt.k-.27,1 / 1 / -2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.3400903,0.3,0.375,0.9523436,0.8,1.2,0.02842819,0.002152783,0.00177897,0.0007653603810414912,0.0038800186444052716,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.28,1 / 1 / -2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.4197386,0.375,0.475,0.09975717,0.0,0.15,0.03966481,0.00672094,0.001326245,0.001067879245760576,0.007760037288810544,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.29,1 / 1 / -2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.4231497,0.375,0.475,0.2061193,0.15,0.25,0.1276859,0.0112743,0.005368573,0.0034376345830538536,0.011640055933215817,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.30,1 / 1 / -2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.4246884,0.375,0.475,0.3068754,0.25,0.35,0.1024421,0.01004155,0.005884586,0.0027580062146302857,0.011640055933215819,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.31,1 / 1 / -2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.4282686,0.375,0.475,0.4066426,0.35,0.45,0.1272435,0.01057403,0.007410334,0.0034257240311484126,0.011640055933215812,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.32,1 / 1 / -2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.4248708,0.375,0.475,0.5284098,0.45,0.6,0.09362886,0.006493267,0.005576309,0.0025207310055997386,0.007760037288810546,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.33,1 / 1 / -2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.4255666,0.375,0.475,0.6994628,0.6,0.8,0.06659477,0.004124159,0.004120193,0.0017929034012566564,0.005820027966607906,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.34,1 / 1 / -2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.4393389,0.375,0.475,0.9771653,0.8,1.2,0.02057473,0.001525212,0.001278353,0.0005539249312962169,0.0029100139833039547,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.35,1 / 1 / -2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.5439937,0.475,0.6,0.1020402,0.0,0.15,0.03139809,0.005379559,0.001071274,0.0008453177682566154,0.006208029831048434,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.36,1 / 1 / -2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.5300007,0.475,0.6,0.2038667,0.15,0.25,0.05456761,0.00750411,0.002519976,0.0014691011556530152,0.009312044746572651,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.37,1 / 1 / -2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.5381195,0.475,0.6,0.3049958,0.25,0.35,0.07019618,0.006672515,0.004399567,0.0018898626705554276,0.009312044746572653,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.38,1 / 1 / -2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.5366275,0.475,0.6,0.4052781,0.35,0.45,0.07428927,0.006617829,0.002576593,0.002000059236782019,0.009312044746572648,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.39,1 / 1 / -2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.5511153,0.475,0.6,0.5459777,0.45,0.6,0.05785679,0.005101127,0.002028456,0.0015576543860244896,0.006208029831048435,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.40,1 / 1 / -2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.5371943,0.475,0.6,0.6996341,0.6,0.8,0.04300121,0.003023708,0.001549608,0.0011577037606279254,0.004656022373286324,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.41,1 / 1 / -2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.5328842,0.475,0.6,0.9503407,0.8,1.2,0.0143892,0.001137387,0.0005208599,0.0003873944698864833,0.0023280111866431632,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.42,1 / 1 / -2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.6633625,0.6,0.8,0.09395251,0.0,0.15,0.009292937,0.002420435,0.0003267994,0.00025018989261414715,0.00388001864440527,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.43,1 / 1 / -2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.6630113,0.6,0.8,0.2084813,0.15,0.25,0.01495459,0.002986401,0.0006335303,0.00040261623060487754,0.005820027966607905,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.44,1 / 1 / -2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.6715729,0.6,0.8,0.3039108,0.25,0.35,0.02662177,0.003522889,0.001598905,0.0007167268838149365,0.005820027966607906,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.45,1 / 1 / -2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.6689701,0.6,0.8,0.3984908,0.35,0.45,0.02539945,0.003806909,0.00155436,0.0006838188688848746,0.005820027966607902,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.46,1 / 1 / -2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.6739905,0.6,0.8,0.5247764,0.45,0.6,0.03085883,0.002914309,0.001871624,0.0008307994947020756,0.0038800186444052707,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.47,1 / 1 / -2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.7008511,0.6,0.8,0.7128583,0.6,0.8,0.01555164,0.001748445,0.000942276,0.0004186903603859443,0.002910013983303951,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.48,1 / 1 / -2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.6828211,0.6,0.8,0.946415,0.8,1.2,0.007344737,0.0007293328,0.0004444939,0.00019773931118968668,0.0014550069916519765,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.49,1 / 1 / -2 / 2001,52.657444,1.1179257578211532,1.0,4.47213595499958,0.03759089,0.023,0.047,0.915515,0.8,1.1,0.097701,0.0,0.15,0.001757591,0.0009030888,0.0001063671,4.7318894290318715e-05,0.0025866790962701808,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.50,1 / 1 / -2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.8935554,0.8,1.1,0.2069148,0.15,0.25,0.00405614,0.002445685,0.0005054243,0.00010920177668566427,0.0038800186444052707,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.51,1 / 1 / -2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.8564846,0.8,1.1,0.2742739,0.25,0.35,0.003524596,0.002183962,0.0005911772,9.489123780224192e-05,0.0038800186444052716,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.52,1 / 1 / -2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.8301383,0.8,1.1,0.4115356,0.35,0.45,0.002890528,0.001591916,0.000231145,7.782048774442198e-05,0.003880018644405269,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.53,1 / 1 / -2 / 2001,52.657444,1.1180456162429153,1.0,4.47213595499958,0.03758863,0.023,0.047,0.8779089,0.8,1.1,0.5346736,0.45,0.6,0.001373022,0.0008872229,0.0003960003,3.696530243741689e-05,0.0025866790962701808,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.54,1 / 1 / -2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.8223271,0.8,1.1,0.7061202,0.6,0.8,0.001913542,0.0007406516,0.0001217609,5.151749844991529e-05,0.0019400093222026345,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.55,1 / 1 / -2 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.8467871,0.8,1.1,0.9375979,0.8,1.2,0.0002252914,0.0001763871,1.73816e-05,6.0654270197775875e-06,0.0009700046611013179,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.56,1 / 1 / -2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.1492598,0.1,0.2,0.102048,0.0,0.15,0.2398215,0.01550308,0.01223939,0.005154317894050967,0.004390849192973372,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.57,1 / 1 / -2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.1476224,0.1,0.2,0.2106246,0.15,0.25,0.5810979,0.02490788,0.02786815,0.012489135895511618,0.006586273789460057,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.58,1 / 1 / -2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.1467307,0.1,0.2,0.3114991,0.25,0.35,0.5856082,0.02440688,0.02884182,0.012586072658885788,0.006586273789460058,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.59,1 / 1 / -2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.1476201,0.1,0.2,0.4145304,0.35,0.45,0.5359861,0.02578078,0.0267449,0.011519579129446657,0.006586273789460055,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.60,1 / 1 / -2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.148119,0.1,0.2,0.5388836,0.45,0.6,0.3526426,0.0236533,0.01633361,0.007579103889287064,0.004390849192973372,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.61,1 / 1 / -2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.1621731,0.1,0.2,0.7628159,0.6,0.8,0.1526086,0.02377881,0.004246957,0.0032799112580234324,0.0032931368947300274,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.62,1 / 1 / -2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.1479451,0.1,0.2,0.8703318,0.8,1.2,0.03939542,0.02159767,0.001139005,0.000846698558092804,0.0016465684473650146,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.63,1 / 1 / -2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2238843,0.2,0.25,0.1006681,0.0,0.15,0.1620214,0.01207325,0.006836955,0.0034822140685434357,0.008781698385946746,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.64,1 / 1 / -2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2264974,0.2,0.25,0.2053739,0.15,0.25,0.3410747,0.02061174,0.01253936,0.007330483002641821,0.013172547578920118,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.65,1 / 1 / -2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2254588,0.2,0.25,0.3010689,0.25,0.35,0.3666311,0.02188932,0.01143946,0.007879749060220162,0.01317254757892012,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.66,1 / 1 / -2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2261709,0.2,0.25,0.4043359,0.35,0.45,0.2993324,0.0177721,0.01020486,0.006433344573314828,0.013172547578920113,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.67,1 / 1 / -2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2291982,0.2,0.25,0.5299862,0.45,0.6,0.2244664,0.01303854,0.007906356,0.004824301333004765,0.008781698385946748,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.68,1 / 1 / -2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2338568,0.2,0.25,0.7072354,0.6,0.8,0.1209528,0.01042288,0.003142628,0.002599555008102142,0.0065862737894600565,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.69,1 / 1 / -2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2434709,0.2,0.25,1.001668,0.8,1.2,0.03175648,0.007675404,0.0007172793,0.0006825200956380961,0.00329313689473003,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.70,1 / 1 / -2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2742173,0.25,0.3,0.1007008,0.0,0.15,0.1475866,0.01019163,0.004426385,0.003171976879896684,0.008781698385946746,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.71,1 / 1 / -2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2774191,0.25,0.3,0.2063821,0.15,0.25,0.2360717,0.01669145,0.008528065,0.00507372603202395,0.013172547578920118,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.72,1 / 1 / -2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.274366,0.25,0.3,0.2993615,0.25,0.35,0.2896761,0.0181766,0.009198325,0.006225808385440411,0.01317254757892012,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.73,1 / 1 / -2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2744387,0.25,0.3,0.3994266,0.35,0.45,0.1958567,0.01456498,0.005280819,0.00420941280694088,0.013172547578920113,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.74,1 / 1 / -2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2749392,0.25,0.3,0.5221433,0.45,0.6,0.173955,0.01010093,0.004196784,0.003738694692759557,0.008781698385946748,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.75,1 / 1 / -2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2805943,0.25,0.3,0.7038528,0.6,0.8,0.1099723,0.007479135,0.003061035,0.0023635587040358817,0.0065862737894600565,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.76,1 / 1 / -2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2775784,0.25,0.3,0.9291415,0.8,1.2,0.02145527,0.003376224,0.0005169654,0.0004611233024674389,0.00329313689473003,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.p.no-vmsub.zxpt.k-.77,1 / 1 / -2 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.337545,0.3,0.375,0.1003185,0.0,0.15,0.07966329,0.005646309,0.00210877,0.001712148081577221,0.005854465590631162,True,0.1,0.85,10.0,10000.0,0.938,0.494
