Name,hermes.d.no-vmsub.zxpt.k-
Comment,HERMES deutron-to-k- (zxpt-3D) no-vmsub. thFactor contains DIS normalization (by MSHT20nnlo)
Reference,1212.5407
Process type,SIDIS
Number of points,326
Number of uncorr.errors,2
Number of corr.errors,1
Number of norm.errors,0
List of norm.errors (relative),
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Corr.Err.0,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
hermes.d.no-vmsub.zxpt.k-.42,1 / 1 / -2 / 2002,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.7102279,0.6,0.8,0.1215064,0.0,0.15,0.003059538,0.00150368,0.0001088471,9.222530534784548e-05,0.004063343562262764,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k-.43,1 / 1 / -2 / 2002,52.657444,1.1182092827373595,1.0,4.47213595499958,0.03752366,0.023,0.047,0.672908,0.6,0.8,0.2058382,0.15,0.25,0.02379422,0.003836358,0.000967922,0.0007172420166096359,0.006095015343394146,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k-.44,1 / 1 / -2 / 2002,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.6809665,0.6,0.8,0.2977421,0.25,0.35,0.02179067,0.003293467,0.0007440407,0.0006568479275250499,0.006095015343394147,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k-.45,1 / 1 / -2 / 2002,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.6762299,0.6,0.8,0.4009406,0.35,0.45,0.02229113,0.003315415,0.0008423789,0.0006719335634329493,0.0060950153433941435,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k-.46,1 / 1 / -2 / 2002,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.6760484,0.6,0.8,0.5222707,0.45,0.6,0.02054948,0.002073214,0.0007757998,0.0006194340674113032,0.004063343562262765,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k-.47,1 / 1 / -2 / 2002,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.6822438,0.6,0.8,0.6868061,0.6,0.8,0.01491271,0.001505644,0.0005353371,0.00044952186680272273,0.0030475076716970717,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k-.48,1 / 1 / -2 / 2002,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.6889,0.6,0.8,0.9364015,0.8,1.2,0.008003554,0.0006939496,0.000283157,0.00024125544821406697,0.0015237538358485367,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k-.49,1 / 1 / -2 / 2002,52.657444,1.1182092827373595,1.0,4.47213595499958,0.03752366,0.023,0.047,0.866466,0.8,1.1,0.08208988,0.0,0.15,0.0001561619,0.0004941648,1.762454e-05,4.707272441525391e-06,0.0027088957081751767,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k-.50,1 / 1 / -2 / 2002,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.8544902,0.8,1.1,0.222048,0.15,0.25,0.001741761,0.001122872,9.596245e-05,5.250284195455938e-05,0.004063343562262765,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k-.51,1 / 1 / -2 / 2002,52.657444,1.1182092827373595,1.0,4.47213595499958,0.03752366,0.023,0.047,0.893227,0.8,1.1,0.2990508,0.25,0.35,0.007458073,0.002480044,0.0006197003,0.00022481272000266772,0.0040633435622627655,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k-.52,1 / 1 / -2 / 2002,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.8539332,0.8,1.1,0.4046259,0.35,0.45,0.004100578,0.00150241,0.0002838083,0.00012360593597878422,0.004063343562262763,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k-.53,1 / 1 / -2 / 2002,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.8391257,0.8,1.1,0.5400867,0.45,0.6,0.003568575,0.001099805,0.000133862,0.00010756948239625972,0.0027088957081751767,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k-.54,1 / 1 / -2 / 2002,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.8324098,0.8,1.1,0.6435449,0.6,0.8,0.001049423,0.0004475991,4.582394e-05,3.163332392474029e-05,0.0020316717811313815,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k-.55,1 / 1 / -2 / 2002,52.657444,1.1181542827356161,1.0,4.47213595499958,0.03752505,0.023,0.047,0.8263586,0.8,1.1,0.925463,0.8,1.2,0.001442995,0.0004073013,4.94523e-05,4.349697715485616e-05,0.0010158358905656914,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k-.56,1 / 1 / -2 / 2002,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.1495067,0.1,0.2,0.1010467,0.0,0.15,0.2717083,0.01459348,0.01481005,0.006631259373889621,0.004647803457151691,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k-.57,1 / 1 / -2 / 2002,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.1456158,0.1,0.2,0.2069715,0.15,0.25,0.5605036,0.02167252,0.03054878,0.013679540711854878,0.0069717051857275366,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k-.58,1 / 1 / -2 / 2002,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.1466865,0.1,0.2,0.3093586,0.25,0.35,0.625982,0.02180467,0.03273159,0.015277593674489049,0.006971705185727537,True,0.1,0.85,10.0,10000.0,0.938,0.494
hermes.d.no-vmsub.zxpt.k-.59,1 / 1 / -2 / 2002,52.657444,1.231731301867416,1.0,4.47213595499958,0.06102772,0.047,0.075,0.1447976,0.1,0.2,0.4082764,0.35,0.45,0.5794842,0.02356115,0.02839308,0.014142777505401667,0.006971705185727533,True,0.1,0.85,10.0,10000.0,0.938,0.494
