Name,hermes.p.vmsub.zxpt.pi+
Comment,HERMES proton-to-pi+ (zxpt-3D) vmsub. thFactor contains DIS normalization (by MSHT20nnlo)
Reference,1212.5407
Process type,SIDIS
Number of points,336
Number of uncorr.errors,2
Number of corr.errors,1
Number of norm.errors,0
List of norm.errors (relative),
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Corr.Err.0,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
hermes.p.vmsub.zxpt.pi+.10,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.2376523,0.2,0.25,0.4233895,0.35,0.45,4.733753,0.06526297,0.07204921,0.12744487073697983,0.023280111866431624,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.11,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.241739,0.2,0.25,0.559272,0.45,0.6,3.224837,0.04425583,0.0625259,0.08682095044097775,0.015520074577621092,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.12,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.2479694,0.2,0.25,0.7537638,0.6,0.8,1.324373,0.02904978,0.05430494,0.03565554556660353,0.011640055933215812,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.13,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.2632606,0.25,0.3,1.082,0.8,1.2,0.2659796,0.01738906,0.01206328,0.007160858570498628,0.005820027966607909,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.14,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.277677,0.25,0.3,0.1029642,0.0,0.15,1.235922,0.04732051,0.04861841,0.03327421594049997,0.015520074577621088,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.15,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.2836573,0.25,0.3,0.2109934,0.15,0.25,2.711537,0.06425884,0.1027097,0.07300158721072646,0.023280111866431634,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.16,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.284629,0.25,0.3,0.3130165,0.25,0.35,3.219059,0.06512536,0.1263213,0.08666539174091076,0.023280111866431637,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.17,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.2877546,0.25,0.3,0.4189956,0.35,0.45,3.281044,0.05862157,0.1200799,0.08833418821437097,0.023280111866431624,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.18,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.2907836,0.25,0.3,0.550485,0.45,0.6,2.465992,0.03846587,0.06599792,0.06639088090959253,0.015520074577621092,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.19,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.2974947,0.25,0.3,0.7397019,0.6,0.8,1.09478,0.0232244,0.04578264,0.02947430835225893,0.011640055933215812,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.20,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.3072802,0.3,0.375,1.037783,0.8,1.2,0.2272818,0.009951389,0.01047607,0.006119013734317802,0.0038800186444052716,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.21,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.3362224,0.3,0.375,0.1042253,0.0,0.15,0.7750976,0.03141158,0.05641663,0.020867631547430397,0.010346716385080723,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.22,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.3423433,0.3,0.375,0.2076161,0.15,0.25,1.650349,0.040979,0.09840671,0.04443166235667639,0.015520074577621083,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.23,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.3437677,0.3,0.375,0.3105868,0.25,0.35,1.983833,0.04108793,0.1211118,0.05340991392004502,0.015520074577621086,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.24,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.3460258,0.3,0.375,0.4137805,0.35,0.45,2.152717,0.04121599,0.1206081,0.05795670788025885,0.015520074577621076,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.25,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.3496685,0.3,0.375,0.5444205,0.45,0.6,1.687232,0.02598778,0.0810132,0.04542464808436265,0.010346716385080723,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.26,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.3548945,0.3,0.375,0.723579,0.6,0.8,0.904126,0.01601695,0.05212905,0.0243414097017615,0.007760037288810538,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.27,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.360385,0.3,0.375,0.9972845,0.8,1.2,0.2078226,0.005986739,0.01215522,0.005595121755026733,0.0038800186444052716,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.28,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.4218557,0.375,0.475,0.09982441,0.0,0.15,0.3853336,0.01861634,0.03709504,0.01037417686191381,0.007760037288810544,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.29,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.4256206,0.375,0.475,0.2067432,0.15,0.25,0.8370742,0.02631391,0.06965969,0.022536201871170884,0.011640055933215817,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.30,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.4297563,0.375,0.475,0.3092288,0.25,0.35,1.102652,0.02646648,0.09026769,0.029686242946742734,0.011640055933215819,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.31,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.4297738,0.375,0.475,0.4094817,0.35,0.45,1.148115,0.02595521,0.09442826,0.03091022445957522,0.011640055933215812,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.32,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.4325416,0.375,0.475,0.5355523,0.45,0.6,1.041669,0.01873286,0.07013874,0.028044422904135266,0.007760037288810546,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.33,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.4359502,0.375,0.475,0.7101796,0.6,0.8,0.6300927,0.01117427,0.05322527,0.01696372470296076,0.005820027966607906,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.34,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.4414493,0.375,0.475,0.9746915,0.8,1.2,0.1773205,0.004192903,0.01503451,0.004773926354314775,0.0029100139833039547,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.35,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.5334359,0.475,0.6,0.1030419,0.0,0.15,0.1864647,0.0114619,0.0173026,0.0050201118623024316,0.006208029831048434,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.36,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.5370032,0.475,0.6,0.2055688,0.15,0.25,0.4160929,0.01709015,0.05790516,0.011202296751663019,0.009312044746572651,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.37,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.5377358,0.475,0.6,0.3056045,0.25,0.35,0.5467943,0.0166188,0.05340309,0.014721116391839066,0.009312044746572653,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.38,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.5421495,0.475,0.6,0.4083209,0.35,0.45,0.5739435,0.01650444,0.05412963,0.015452043055019935,0.009312044746572648,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.39,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.5419208,0.475,0.6,0.5321106,0.45,0.6,0.5183662,0.01157805,0.0432701,0.013955758433830288,0.006208029831048435,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.40,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.5442552,0.475,0.6,0.7035105,0.6,0.8,0.3815261,0.008463532,0.03142291,0.010271669116931963,0.004656022373286324,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.41,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.5456988,0.475,0.6,0.9611047,0.8,1.2,0.1247706,0.002969468,0.00988091,0.0033591471690169327,0.0023280111866431632,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.42,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.6918871,0.6,0.8,0.10028,0.0,0.15,0.06791228,0.004461012,0.005860907,0.001828374177117729,0.00388001864440527,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.43,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.6945797,0.6,0.8,0.2037743,0.15,0.25,0.151455,0.007098093,0.01634061,0.004077560214373094,0.005820027966607905,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.44,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.6895546,0.6,0.8,0.3006263,0.25,0.35,0.2163805,0.007618241,0.01795227,0.005825522551029397,0.005820027966607906,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.45,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.6884266,0.6,0.8,0.4009616,0.35,0.45,0.2630001,0.008126062,0.02443072,0.007080642726460964,0.005820027966607902,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.46,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.6875906,0.6,0.8,0.5234161,0.45,0.6,0.2207993,0.005743167,0.01748933,0.00594448807263827,0.0038800186444052707,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.47,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.6888948,0.6,0.8,0.6944425,0.6,0.8,0.1541157,0.004178244,0.01432282,0.0041491931380955365,0.002910013983303951,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.48,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.6915313,0.6,0.8,0.9509999,0.8,1.2,0.0719919,0.001905074,0.006714713,0.0019382080961151916,0.0014550069916519765,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.49,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.8865441,0.8,1.1,0.09783861,0.0,0.15,0.01690712,0.001243486,0.001473954,0.0004551833868253384,0.0025866790962701808,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.50,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.8832255,0.8,1.1,0.1995942,0.15,0.25,0.03948312,0.002364752,0.004299907,0.0010629876811681265,0.0038800186444052707,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.51,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.8754233,0.8,1.1,0.3019232,0.25,0.35,0.03785094,0.002549177,0.003174751,0.001019045175270695,0.0038800186444052716,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.52,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.869965,0.8,1.1,0.3962695,0.35,0.45,0.03253449,0.002475532,0.003035402,0.0008759125946249333,0.003880018644405269,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.53,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.8655884,0.8,1.1,0.520925,0.45,0.6,0.0290011,0.001901381,0.002261644,0.0007807845996042094,0.0025866790962701808,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.54,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.8600547,0.8,1.1,0.6960213,0.6,0.8,0.02748611,0.001990377,0.002638824,0.0007399971515227787,0.0019400093222026345,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.55,1 / 1 / 1 / 2001,52.657444,1.117911892771519,1.0,4.47213595499958,0.03758844,0.023,0.047,0.8724795,0.8,1.1,0.9375923,0.8,1.2,0.009875213,0.0008681028,0.0009482249,0.0002658662681143572,0.0009700046611013179,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.56,1 / 1 / 1 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.1439628,0.1,0.2,0.1046556,0.0,0.15,4.149637,0.04851267,0.3614001,0.08918528256605841,0.004390849192973372,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.57,1 / 1 / 1 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.1461407,0.1,0.2,0.2107767,0.15,0.25,8.321851,0.07377212,0.4390662,0.17885579700287899,0.006586273789460057,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.58,1 / 1 / 1 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.1486257,0.1,0.2,0.3112248,0.25,0.35,8.919035,0.07295733,0.7023697,0.19169066033765475,0.006586273789460058,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.59,1 / 1 / 1 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.1511631,0.1,0.2,0.4170074,0.35,0.45,6.819635,0.06962535,0.637001,0.1465697058495434,0.006586273789460055,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.60,1 / 1 / 1 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.1539638,0.1,0.2,0.5513599,0.45,0.6,3.808689,0.05753038,0.3485245,0.08185752263902564,0.004390849192973372,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.61,1 / 1 / 1 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.160855,0.1,0.2,0.7532439,0.6,0.8,1.339215,0.05651416,0.1551986,0.028782823218441493,0.0032931368947300274,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.62,1 / 1 / 1 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.1631639,0.1,0.2,0.9765577,0.8,1.2,0.1757946,0.04647643,0.02044723,0.0037782319452489966,0.0016465684473650146,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.63,1 / 1 / 1 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2244163,0.2,0.25,0.1005013,0.0,0.15,1.878313,0.03199995,0.03954633,0.040369284265708266,0.008781698385946746,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.64,1 / 1 / 1 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2253329,0.2,0.25,0.204955,0.15,0.25,4.124404,0.05948312,0.2462391,0.08864296712136063,0.013172547578920118,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.65,1 / 1 / 1 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2268693,0.2,0.25,0.3041483,0.25,0.35,4.439646,0.06404949,0.08517738,0.09541824574131928,0.01317254757892012,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.66,1 / 1 / 1 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2293571,0.2,0.25,0.4075722,0.35,0.45,4.028629,0.05776938,0.0985211,0.08658454118247386,0.013172547578920113,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.67,1 / 1 / 1 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2306755,0.2,0.25,0.530455,0.45,0.6,2.63319,0.03927064,0.07808838,0.056593334356744775,0.008781698385946748,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.68,1 / 1 / 1 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2357579,0.2,0.25,0.7163498,0.6,0.8,0.9940974,0.02574875,0.06472827,0.021365448957868842,0.0065862737894600565,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.69,1 / 1 / 1 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2448666,0.2,0.25,0.9995748,0.8,1.2,0.1669947,0.01400781,0.01146282,0.003589101771199301,0.00329313689473003,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.70,1 / 1 / 1 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2744124,0.25,0.3,0.1022416,0.0,0.15,1.266922,0.02631606,0.05984728,0.027229079690381557,0.008781698385946746,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.71,1 / 1 / 1 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2757215,0.25,0.3,0.2044328,0.15,0.25,2.584207,0.04688609,0.07126972,0.05554057656228391,0.013172547578920118,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.72,1 / 1 / 1 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2769695,0.25,0.3,0.303712,0.25,0.35,3.352864,0.05592559,0.113936,0.07206079067773033,0.01317254757892012,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.73,1 / 1 / 1 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2782737,0.25,0.3,0.4052699,0.35,0.45,2.92594,0.05153085,0.08616773,0.06288520795224568,0.013172547578920113,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.74,1 / 1 / 1 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2799357,0.25,0.3,0.5299184,0.45,0.6,2.131439,0.03413372,0.05572342,0.04580954659101915,0.008781698385946748,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.75,1 / 1 / 1 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2843332,0.25,0.3,0.7068862,0.6,0.8,0.8179727,0.01918336,0.06095008,0.017580122401265875,0.0065862737894600565,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.76,1 / 1 / 1 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.2938136,0.25,0.3,0.9893213,0.8,1.2,0.1510974,0.008103495,0.01131006,0.0032474320799618745,0.00329313689473003,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.77,1 / 1 / 1 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.3339281,0.3,0.375,0.1016775,0.0,0.15,0.8566061,0.01652974,0.06232462,0.018410443389701145,0.005854465590631162,True,0.1,0.85,10.0,10000.0,0.938,0.139
hermes.p.vmsub.zxpt.pi+.78,1 / 1 / 1 / 2001,52.657444,1.2288104003466116,1.0,4.47213595499958,0.06109764,0.047,0.075,0.3360587,0.3,0.375,0.2036475,0.15,0.25,1.609826,0.0277831,0.07390163,0.034598878574725336,0.008781698385946743,True,0.1,0.85,10.0,10000.0,0.938,0.139
