Name,compass16.ALT.h-.1<z<2.dx
Comment,COMPASS16 DSSA-A.LT  h- from p, (0.1<z<0.2) (differential in x)
Reference,1609.07374
Process type,SIDIS
Number of points,26
Number of uncorr.errors,1
Number of corr.errors,0
Number of norm.errors,1
List of norm.errors (relative),0.03
Total cross-section nomalized,False
List of points 
Point id,process id,weightProcess,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
compass16.ALT.h-.1<z<2.dx.14,1 - 1 - 13111,1 - 1 - 2111,301.03984399999996,2.8653097563788807,2.5,4.0,0.046,0.035,0.055,0.14,0.1,0.2,0.45,0.1,10.0,0.002,0.032,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h-.1<z<2.dx.15,1 - 1 - 13111,1 - 1 - 2111,301.03984399999996,3.0315012782448236,2.5,4.0,0.076,0.055,0.105,0.14,0.1,0.2,0.43,0.1,10.0,0.006,0.03,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h-.1<z<2.dx.16,1 - 1 - 13111,1 - 1 - 2111,301.03984399999996,3.0854497241083023,2.5,4.0,0.121,0.105,0.145,0.14,0.1,0.2,0.39,0.1,10.0,0.056,0.056,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h-.1<z<2.dx.17,1 - 1 - 13111,1 - 1 - 2111,301.03984399999996,3.1368774282716245,2.5,4.0,0.175,0.145,0.215,0.14,0.1,0.2,0.36,0.1,10.0,-0.007,0.084,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h-.1<z<2.dx.18,1 - 1 - 13111,1 - 1 - 2111,301.03984399999996,3.3105890714493698,2.5,4.0,0.248,0.215,0.3,0.15,0.1,0.2,0.34,0.1,10.0,-0.023,0.163,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h-.1<z<2.dx.19,1 - 1 - 13111,1 - 1 - 2111,301.03984399999996,3.6041642581880198,2.5,4.0,0.349,0.3,0.55,0.15,0.1,0.2,0.33,0.1,10.0,-0.17,0.341,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h-.1<z<2.dx.20,1 - 1 - 13111,1 - 1 - 2111,301.03984399999996,4.345112196480086,4.0,9.0,0.084,0.055,0.105,0.14,0.1,0.2,0.46,0.1,10.0,0.045,0.064,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h-.1<z<2.dx.21,1 - 1 - 13111,1 - 1 - 2111,301.03984399999996,4.679743582719036,4.0,9.0,0.123,0.105,0.145,0.14,0.1,0.2,0.45,0.1,10.0,0.01,0.054,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h-.1<z<2.dx.22,1 - 1 - 13111,1 - 1 - 2111,301.03984399999996,5.002999100539595,4.0,9.0,0.178,0.145,0.215,0.14,0.1,0.2,0.43,0.1,10.0,0.092,0.054,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h-.1<z<2.dx.23,1 - 1 - 13111,1 - 1 - 2111,301.03984399999996,5.339475629684998,4.0,9.0,0.254,0.215,0.3,0.14,0.1,0.2,0.41,0.1,10.0,0.062,0.068,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h-.1<z<2.dx.24,1 - 1 - 13111,1 - 1 - 2111,301.03984399999996,5.660388679233963,4.0,9.0,0.385,0.3,0.55,0.14,0.1,0.2,0.39,0.1,10.0,0.025,0.082,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h-.1<z<2.dx.25,1 - 1 - 13111,1 - 1 - 2111,301.03984399999996,6.241794613730894,4.0,9.0,0.637,0.55,0.8,0.14,0.1,0.2,0.42,0.1,10.0,0.117,0.27,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
