Name,compass.wgt.h-.dz_0.1<z<0.2,,,,,,,,,,,,,,,,,,,,,,,,
Comment,COMPASS DSA with worm-gear T (differential in z).,,,,,,,,,,,,,,,,,,,,,,,,
Reference,Physics Letters B 770 (2017) 138–145,,,,,,,,,,,,,,,,,,,,,,,,
Process type,SIDIS,,,,,,,,,,,,,,,,,,,,,,,,
Number of points,20,,,,,,,,,,,,,,,,,,,,,,,,
Number of uncorr.errors,1,,,,,,,,,,,,,,,,,,,,,,,,
Number of corr.errors,0,,,,,,,,,,,,,,,,,,,,,,,,
Number of norm.errors,1,,,,,,,,,,,,,,,,,,,,,,,,
List of norm.errors (relative),0.03,,,,,,,,,,,,,,,,,,,,,,,,
Total cross-section normalized,False,,,,,,,,,,,,,,,,,,,,,,,,
List of points,,,,,,,,,,,,,,,,,,,,,,,,,
Point id,process id,weightProcess,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV] 
compass.wgt.hm.dz_z10, 1 - 1 – 13111, 1 - 1- 2111,301.039844,1.39283882771841,1,2,0.025,0.003701729447998,0.133262260127932,0.11,0.1,0.12,0.37,0.1,7,-0.002,0.013,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hm.dz_z11, 1 - 1 – 13111, 1 - 1- 2111,301.039844,1.39283882771841,1,2,0.026,0.003701729447998,0.133262260127932,0.13,0.12,0.14,0.39,0.1,7,-0.026,0.015,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hm.dz_z12, 1 - 1 – 13111, 1 - 1- 2111,301.039844,1.39283882771841,1,2,0.026,0.003701729447998,0.133262260127932,0.15,0.14,0.16,0.41,0.1,7,-0.006,0.016,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hm.dz_z13, 1 - 1 – 13111, 1 - 1- 2111,301.039844,1.39283882771841,1,2,0.027,0.003701729447998,0.133262260127932,0.17,0.16,0.18,0.42,0.1,7,0.017,0.018,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hm.dz_z14, 1 - 1 – 13111, 1 - 1- 2111,301.039844,1.39283882771841,1,2,0.027,0.003701729447998,0.133262260127932,0.19,0.18,0.2,0.44,0.1,7,0.026,0.02,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hm.dz_z15, 1 - 1 – 13111, 1 - 1- 2111,301.039844,2.22710574513201,2,2.5,0.062,0.014806917791993,0.208222281449893,0.11,0.1,0.12,0.37,0.1,7,0.029,0.035,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hm.dz_z16, 1 - 1 – 13111, 1 - 1- 2111,301.039844,2.22710574513201,2,2.5,0.065,0.014806917791993,0.208222281449893,0.13,0.12,0.14,0.39,0.1,7,-0.005,0.039,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hm.dz_z17, 1 - 1 – 13111, 1 - 1- 2111,301.039844,2.22710574513201,2,2.5,0.066,0.014806917791993,0.208222281449893,0.15,0.14,0.16,0.41,0.1,7,-0.015,0.043,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hm.dz_z18, 1 - 1 – 13111, 1 - 1- 2111,301.039844,2.22710574513201,2,2.5,0.067,0.014806917791993,0.208222281449893,0.17,0.16,0.18,0.42,0.1,7,-0.03,0.047,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hm.dz_z19, 1 - 1 – 13111, 1 - 1- 2111,301.039844,2.2293496809608,2,2.5,0.068,0.014806917791993,0.208222281449893,0.19,0.18,0.2,0.44,0.1,7,0.027,0.052,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hm.dz_z110, 1 - 1 – 13111, 1 - 1- 2111,301.039844,3.06104557300279,2.5,4,0.111,0.023135809049988,0.533049040511727,0.11,0.1,0.12,0.38,0.1,7,0.025,0.034,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hm.dz_z111, 1 - 1 – 13111, 1 - 1- 2111,301.039844,3.05941170815567,2.5,4,0.114,0.023135809049988,0.533049040511727,0.13,0.12,0.14,0.4,0.1,7,0.021,0.038,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hm.dz_z112, 1 - 1 – 13111, 1 - 1- 2111,301.039844,3.05777697028413,2.5,4,0.116,0.023135809049988,0.533049040511727,0.15,0.14,0.16,0.41,0.1,7,-0.012,0.042,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hm.dz_z113, 1 - 1 – 13111, 1 - 1- 2111,301.039844,3.05777697028413,2.5,4,0.118,0.023135809049988,0.533049040511727,0.17,0.16,0.18,0.42,0.1,7,-0.055,0.046,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hm.dz_z114, 1 - 1 – 13111, 1 - 1- 2111,301.039844,3.05777697028413,2.5,4,0.12,0.023135809049988,0.533049040511727,0.19,0.18,0.2,0.44,0.1,7,0.033,0.051,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hm.dz_z115, 1 - 1 – 13111, 1 - 1- 2111,301.039844,5.131276644267,4,9,0.221,0.05922767116797,0.898800042023895,0.11,0.1,0.12,0.4,0.1,7,0.018,0.052,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hm.dz_z116, 1 - 1 – 13111, 1 - 1- 2111,301.039844,5.12640224719052,4,9,0.225,0.05922767116797,0.898800042023895,0.13,0.12,0.14,0.41,0.1,7,0.032,0.058,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hm.dz_z117, 1 - 1 – 13111, 1 - 1- 2111,301.039844,5.12249938994628,4,9,0.227,0.05922767116797,0.898800042023895,0.15,0.14,0.16,0.43,0.1,7,0.067,0.064,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hm.dz_z118, 1 - 1 – 13111, 1 - 1- 2111,301.039844,5.11761663276959,4,9,0.23,0.05922767116797,0.898800042023895,0.17,0.16,0.18,0.44,0.1,7,0.104,0.07,1,True,0.1,0.9,10,10000,0.938,0.139
compass.wgt.hm.dz_z119, 1 - 1 – 13111, 1 - 1- 2111,301.039844,5.11272921246569,4,9,0.232,0.05922767116797,0.898800042023895,0.19,0.18,0.2,0.46,0.1,7,0.086,0.076,1,True,0.1,0.9,10,10000,0.938,0.139
