[11.584284378664849, [0.01, -1.216605410310393, -0.31584916509718475, 1.0]]
[14.223645619584538, [0.01, -0.7690203725239197, -0.7181935187493327, 1.0]]
[11.585439553068884, [0.01, -1.6373182633245478, -0.19947728420944777, 1.0]]
[12.777346188398713, [0.01, -6.285705903408549, 0.31543648911280237, 1.0]]
[12.90240543697547, [0.01, -0.7760998405914553, -0.414949906442594, 1.0]]
[15.743381612715517, [0.01, -2.6823712952503067, -0.10070138871672987, 1.0]]
[11.65545748972696, [0.01, -2.9521106852709726, -0.00020257462742636484, 1.0]]
[12.050216985676752, [0.01, -2.8323209466585153, 0.037247225926580155, 1.0]]
[11.586324765103221, [0.01, -73.15439640969858, 0.9671725694356327, 1.0]]
[12.376223090392298, [0.01, -6.595263715429487, 0.3171849922119605, 1.0]]
[22.999771906714614, [0.01, -0.593121751181521, 1.017845634606093, 1.0]]
[13.021922135956356, [0.01, -1.7935344707038157, -0.9499889179218286, 1.0]]
[13.112957900741534, [0.01, -1.537143876864567, -0.27841819665526113, 1.0]]
[11.670970621411143, [0.01, -1.8940771625765498, -0.12335249696330507, 1.0]]
[13.147885372489982, [0.01, -18.348436849316496, 0.529376462995875, 1.0]]
[11.851251656388092, [0.01, -1.2858375448758161, -0.31681783208614744, 1.0]]
[11.672073685656711, [0.01, -0.6970870557064871, -0.8072720117397271, 1.0]]
[11.601954175139124, [0.01, -1.6474879627061685, -0.20047283825752327, 1.0]]
[12.437976816485435, [0.01, -0.5617007826582091, -0.8006448145411428, 1.0]]
[12.662796906663504, [0.01, -0.9670523436283678, -0.47567783379986794, 1.0]]
[12.412822881054023, [0.01, -30.192446460568828, 0.7624624796123951, 1.0]]
[15.818437563760854, [0.01, -4.328116575404106, 0.06109818195665716, 1.0]]
[13.47494599901283, [0.01, -4.911790974849575, 0.26000660919631585, 1.0]]
[13.192612806557959, [0.01, -2.350924780900827, -0.12030808822136577, 1.0]]
[16.342686274185603, [0.01, -5.89287650584898, 0.3935383209598282, 1.0]]
[11.67978294686304, [0.01, -2.961126116874204, 0.030791806120334754, 1.0]]
[11.578714989024665, [0.01, -1.050376711804851, -0.37683665034326436, 1.0]]
[12.605583815725712, [0.01, -2.118572224313336, -0.03867272674433922, 1.0]]
[11.75367487756473, [0.01, -0.6833630499816449, -0.7782953196050167, 1.0]]
[11.76219142512317, [0.01, -0.6234814687445229, -0.8091520224651666, 1.0]]
[11.836549520209005, [0.01, -12.353408741068108, 0.4387525736754268, 1.0]]
[15.064030323448666, [0.01, -3.0948021053998103, 0.15933344235048494, 1.0]]
[11.579150445467771, [0.01, -5.50247064598154, 0.2152409653464736, 1.0]]
