-0.019832908716444424, -0.01842909540698049, -0.01734526833907411, -0.01696300449162244, -0.016694962009398708, -0.016462261150145457, -0.016137998636763556, -0.07009916260916148, -0.06654265402017354, -0.06246837677126331, -0.06057095249356722, -0.0598622952357838, -0.059515927394182114, -0.05887439782567113, -0.13745763882531992, -0.13808721123464754, -0.13556084324123233, -0.13178079974221482, -0.1290227662683347, -0.12745322770386588, -0.12648316666738288
-0.019131112247688653, -0.017974675525959983, -0.016998460672314357, -0.016569975633798625, -0.016248255541485294, -0.015967310230954275, -0.015620439874952718, -0.06883538728352978, -0.06558925917462838, -0.061626682733669176, -0.05967024323760303, -0.05880760141572705, -0.05826262402439464, -0.05744575141267701, -0.13658223626205493, -0.13785752652411423, -0.13543011967141252, -0.1314549797460742, -0.12851034992037252, -0.1268455217304495, -0.12568953491032295
-0.016956073986743297, -0.016210151933325832, -0.01563269331195048, -0.015450082269949771, -0.015300830370701098, -0.015141704865956522, -0.014912800891158599, -0.06417272351735827, -0.06193249897876181, -0.05893145934963715, -0.05761412879808918, -0.057216450393906784, -0.056966992464607305, -0.05644121261162335, -0.13107838890950976, -0.13324734806087496, -0.13195018517316143, -0.12874783163891435, -0.12638196187710685, -0.12503907480216336, -0.12426606659897489
-0.01914719623083059, -0.017515252473463357, -0.01607559404394447, -0.01576450519220717, -0.01567291620664526, -0.015601659944878788, -0.015409590874692826, -0.06865248779505502, -0.06508947709365148, -0.06001959178013096, -0.05770857477710567, -0.05708473429944523, -0.05702156921639023, -0.05671011276339288, -0.13529963051218766, -0.13784743826528137, -0.13575889576614872, -0.1316927340436529, -0.12865894802403655, -0.12675399372548118, -0.12560669475364392
-0.022737599125028807, -0.020108123217337612, -0.018242115046582116, -0.01766769272441164, -0.017311796983687403, -0.017076571651888927, -0.016716872622962394, -0.07685733682565923, -0.07114848364962267, -0.06487989557575462, -0.061838250882238995, -0.06056409064668034, -0.060092397610471436, -0.059361101122539194, -0.13731712540111393, -0.13946450761330936, -0.13793615713753674, -0.1336590125861802, -0.12981601467243276, -0.12716405182282858, -0.12534116566468748
-0.02019732074819885, -0.019184459085165476, -0.017772655704270866, -0.01701253561675621, -0.01651675016235722, -0.016113115403068288, -0.01566325984286543, -0.07167222741554148, -0.0691601715392079, -0.06433190760995017, -0.061329146353983705, -0.05980257786379905, -0.05878121167910964, -0.0575856276492997, -0.13596578634006246, -0.13860995010801616, -0.13701148855063502, -0.13272984310565483, -0.12912161562484697, -0.12675863655152875, -0.1251911211114992
-0.018916926299222137, -0.017891234465630592, -0.017027692877355807, -0.016619403253927814, -0.016286047691496865, -0.015992396320206742, -0.015637098705312203, -0.06836779436157853, -0.06547430882472076, -0.06200747176500175, -0.06028735435285328, -0.05937177003581266, -0.05866172351009234, -0.057698234932222155, -0.13257623104375774, -0.13447590024327835, -0.13286473915964842, -0.12963847886201949, -0.1273643996264818, -0.1260517305715298, -0.12520775814055168
-0.019119963132318677, -0.017736156866389373, -0.01641401166817846, -0.015948369225519697, -0.015695940889665888, -0.0154957106546427, -0.015192335619660364, -0.06842772691076637, -0.06545183642811103, -0.06066504374574322, -0.05802777479554919, -0.05708659423577864, -0.0567482024241458, -0.05619428933340364, -0.13608972238756883, -0.13914912723375666, -0.1376223048162866, -0.13334396387252606, -0.12974474738341948, -0.12736093828619138, -0.12585172721492607
-0.018471808603909023, -0.01782534951897166, -0.0173066924432943, -0.016948377386758712, -0.016634765335866372, -0.01634924664084801, -0.01602056488968876, -0.06553844129034753, -0.06339927227865423, -0.06148550211243815, -0.06060570458504732, -0.06003215277180424, -0.05949691674960728, -0.05873540466773024, -0.13253251287841264, -0.13458630802120478, -0.133879065601546, -0.13179647524394503, -0.13044042631193542, -0.12973388429753235, -0.12933214157742282
-0.020196908913038616, -0.01868623538165531, -0.017436758515800076, -0.016941620251808887, -0.016610870127940887, -0.016347884750198022, -0.0159887946344516, -0.07168063829205996, -0.06819369085111361, -0.06356069435403935, -0.061013025866281254, -0.05992375981273602, -0.05937342303303952, -0.05857474648744946, -0.13780284600170417, -0.1405708431880066, -0.13915084561408098, -0.13491356894073764, -0.13132980650460202, -0.12898285784629737, -0.12747735873704816
-0.020948886075800737, -0.01972091055600443, -0.018425476899709473, -0.017804216276667225, -0.01737545564206195, -0.01701312997620039, -0.016584386371642636, -0.07389663114624699, -0.07078792805641707, -0.06618320326971866, -0.06358231432863631, -0.062263094810194, -0.06135181326362698, -0.06020604301464472, -0.1352251033845875, -0.1379122127561707, -0.13637549243644517, -0.13263457174004, -0.12977835963597695, -0.12799884914849718, -0.12685109881888104
-0.017842385903226784, -0.016570481783312323, -0.01576331760705564, -0.015579331448144386, -0.0154013037424168, -0.015216833777185145, -0.014950896903907013, -0.06443295377861033, -0.06115086941115133, -0.057692687533621605, -0.05631053003767221, -0.05585796951829954, -0.05567453878729597, -0.055136353300624434, -0.1337716316615994, -0.13397931349335734, -0.13127252769714018, -0.12752332868163826, -0.12473148360661726, -0.1231979188012037, -0.12226991708037517
