-0.0008099928633139163, -0.002342070516481077, -0.005031809569241692, -0.008852241005097315, -0.013690333461497058, -0.019254400778063698, -0.025714761422635842, -0.002359508107810878, -0.006756091512117373, -0.014472270781275845, -0.02588929985225858, -0.04090089997865511, -0.05849757244084018, -0.07916701013929793
-0.0007610491242602645, -0.002263468673189494, -0.004927125876288746, -0.008689131130221375, -0.0134317539682219, -0.018881637766044682, -0.025193853633872238, -0.002047677627744872, -0.006264096389724345, -0.013985875501386451, -0.02539335452836916, -0.040258308913487084, -0.05758142833862615, -0.07786899997306274
-0.0008835040402709264, -0.002507386271228415, -0.005283912129541431, -0.009165428528458312, -0.01405163976892111, -0.019662614188772222, -0.026166311079226616, -0.002331104861677909, -0.006833156065036978, -0.014840171040628422, -0.026598906320514086, -0.04189923344626396, -0.05970458561094953, -0.08056860638763522
-0.0007118130941767003, -0.0020705587509061954, -0.004579031823997344, -0.008267486485621265, -0.01302854156050775, -0.018547435934737372, -0.02494400369097275, -0.002083173859093979, -0.006127315104782722, -0.013454588656191575, -0.0244143472634124, -0.039166112657836295, -0.05670446323722126, -0.07734768085245454
-0.000597079752891877, -0.0019347814265896163, -0.0045007635856776605, -0.008205008097042894, -0.012949587591552441, -0.018453216369929647, -0.024832620133328657, -0.001714017232507514, -0.0055249674297713465, -0.012825289078905247, -0.023828517917704177, -0.03857935301615328, -0.05608782299089604, -0.07669460724383785
-0.00089204082820095, -0.0024031551401018417, -0.00499916613690187, -0.008803482911687447, -0.013639659133940373, -0.019179386830986352, -0.025582955187611663, -0.002303173630396046, -0.006362664237321496, -0.013693529905469988, -0.024999270545714818, -0.03992673236968785, -0.05733634831843267, -0.07771423629673303
-0.0008196677243980657, -0.0023828677239460774, -0.005094737338694361, -0.008889097446994329, -0.013662305494771265, -0.019143923199850324, -0.025486991888358623, -0.0022554390995462407, -0.006678537066451295, -0.014619992484961816, -0.026212785778136845, -0.04116759855387403, -0.058512360414794254, -0.07880274416684217
-0.0007772575901221855, -0.002275814775495627, -0.004972137578984159, -0.008859405955457552, -0.013780046037996662, -0.019423671906658266, -0.025963566342519593, -0.002102406870018131, -0.006264519584512839, -0.0138025877606452, -0.025112731484404946, -0.04014314584350588, -0.057852461609308736, -0.07868437828945053
-0.0008139779843361909, -0.0023362368640578507, -0.004903131741836353, -0.008511673027709004, -0.013110459299041826, -0.01844282384392295, -0.02464249173141802, -0.002257339647614031, -0.0067527481566656035, -0.014747143291694902, -0.02632274782602496, -0.041232557941434864, -0.058610588023787394, -0.07901312372633845
-0.0007087971856199212, -0.002096177353513802, -0.0046440124563143954, -0.008343093266058524, -0.013041997418712627, -0.0184485396519895, -0.024728840308643717, -0.0019424604066442801, -0.005887917264886548, -0.013224421579027257, -0.024326801430119404, -0.03904957851052957, -0.056340754773592586, -0.07671674533923968
-0.0007977562545923831, -0.0022606171408513934, -0.004841718450318172, -0.008575095639779321, -0.013304851361174977, -0.01873489354597985, -0.02501734304540183, -0.002213032093816036, -0.006398184213077407, -0.013949687251122172, -0.02527307240553948, -0.04009859092734671, -0.05737472921846132, -0.07759584616588923
-0.0007624793652974777, -0.002216279945725261, -0.004822346040388669, -0.008559958438977371, -0.013261578589125153, -0.018632035236975097, -0.024835556500036285, -0.0022957659750344125, -0.006511214930652532, -0.014011370920290058, -0.025285253517675, -0.040081985144011005, -0.05731768288617759, -0.07747194896676708
-0.0006944142143635885, -0.0021160956374987132, -0.00466138157903276, -0.0082901132059326, -0.012908491376631637, -0.018250135719769703, -0.024453534456266742, -0.002022774401632619, -0.0061600894625497985, -0.01365571675119959, -0.024851766252696614, -0.03963788589134538, -0.05701857142874877, -0.07745441196779922
-0.00085157571797483, -0.0023779248617722968, -0.005052930540788568, -0.008901001588114089, -0.013790407056135549, -0.01940689063411844, -0.025930587928468828, -0.0023758099734002935, -0.006707869675724715, -0.014334169148209945, -0.025735371072571435, -0.04082784354756373, -0.058555687983872624, -0.07939897285352013
-0.0008863023698506939, -0.0024371634786026475, -0.0050989734648973625, -0.00891669794703533, -0.013745481076628513, -0.019280447738073615, -0.025687043509986435, -0.002382011687049442, -0.0067248081246430265, -0.014471520883237322, -0.026063869694738295, -0.041185616580546924, -0.05875895064797235, -0.07933707357620978
-0.000785542026779341, -0.0022718607158160125, -0.0049327666173081515, -0.008793694771519273, -0.013721216149935801, -0.019384401968841416, -0.02598644239706875, -0.0020904344303634592, -0.006227799825770378, -0.013776548616150852, -0.025121953816358535, -0.04026359585331885, -0.05808519672145535, -0.07917102283636927
-0.0005772328104398228, -0.0019064234701863616, -0.004547325447133149, -0.008387296286723415, -0.013196971567267755, -0.018726980148157542, -0.025092257813650272, -0.0016691151702264415, -0.005404496543845615, -0.01279708991509687, -0.02414512368915869, -0.0391563571458885, -0.056814572913323126, -0.07747440352036324
