Name,compass16.ALT.h-.1<z.dx
Comment,COMPASS16 DSSA-A.LT  h- from p, (0.1<z<1) (differential in x)
Reference,1609.07374
Process type,SIDIS
Number of points,26
Number of uncorr.errors,1
Number of corr.errors,0
Number of norm.errors,1
List of norm.errors (relative),0.03
Total cross-section nomalized,False
List of points 
Point id,process id,weightProcess,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
compass16.ALT.h-.1<z.dx.0,1 / 1 / -1 / 13101,1 / 1 / -1 / 2101,301.03984399999996,1.1269427669584644,1.0,2.0,0.006,0.003,0.008,0.25,0.1,1.0,0.49,0.1,10.0,-0.01,0.01,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h-.1<z.dx.1,1 / 1 / -1 / 13101,1 / 1 / -1 / 2101,301.03984399999996,1.2609520212918492,1.0,2.0,0.011,0.008,0.014,0.24,0.1,1.0,0.48,0.1,10.0,0.006,0.009,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h-.1<z.dx.2,1 / 1 / -1 / 13101,1 / 1 / -1 / 2101,301.03984399999996,1.3601470508735443,1.0,2.0,0.018,0.014,0.022,0.25,0.1,1.0,0.46,0.1,10.0,0.012,0.011,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h-.1<z.dx.3,1 / 1 / -1 / 13101,1 / 1 / -1 / 2101,301.03984399999996,1.396424004376894,1.0,2.0,0.028,0.022,0.035,0.26,0.1,1.0,0.43,0.1,10.0,-0.017,0.017,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h-.1<z.dx.4,1 / 1 / -1 / 13101,1 / 1 / -1 / 2101,301.03984399999996,1.5033296378372907,1.0,2.0,0.043,0.035,0.055,0.26,0.1,1.0,0.42,0.1,10.0,0.038,0.028,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h-.1<z.dx.5,1 / 1 / -1 / 13101,1 / 1 / -1 / 2101,301.03984399999996,1.70293863659264,1.0,2.0,0.07,0.055,0.105,0.26,0.1,1.0,0.4,0.1,10.0,-0.001,0.052,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h-.1<z.dx.6,1 / 1 / -1 / 13101,1 / 1 / -1 / 2101,301.03984399999996,1.9026297590440449,1.0,2.0,0.11,0.105,0.145,0.27,0.1,1.0,0.38,0.1,10.0,-0.238,0.232,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h-.1<z.dx.7,1 / 1 / -1 / 13101,1 / 1 / -1 / 2101,301.03984399999996,2.1213203435596424,2.0,2.5,0.02,0.014,0.022,0.23,0.1,1.0,0.51,0.1,10.0,-0.034,0.033,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h-.1<z.dx.8,1 / 1 / -1 / 13101,1 / 1 / -1 / 2101,301.03984399999996,2.2045407685048604,2.0,2.5,0.029,0.022,0.035,0.23,0.1,1.0,0.5,0.1,10.0,-0.019,0.021,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h-.1<z.dx.9,1 / 1 / -1 / 13101,1 / 1 / -1 / 2101,301.03984399999996,2.222611077089287,2.0,2.5,0.044,0.035,0.055,0.23,0.1,1.0,0.47,0.1,10.0,0.029,0.028,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h-.1<z.dx.10,1 / 1 / -1 / 13101,1 / 1 / -1 / 2101,301.03984399999996,2.23159136044214,2.0,2.5,0.075,0.055,0.105,0.24,0.1,1.0,0.44,0.1,10.0,-0.0,0.04,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h-.1<z.dx.11,1 / 1 / -1 / 13101,1 / 1 / -1 / 2101,301.03984399999996,2.247220505424423,2.0,2.5,0.12,0.105,0.145,0.26,0.1,1.0,0.4,0.1,10.0,0.123,0.093,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h-.1<z.dx.12,1 / 1 / -1 / 13101,1 / 1 / -1 / 2101,301.03984399999996,2.3515952032609695,2.0,2.5,0.163,0.145,0.215,0.27,0.1,1.0,0.38,0.1,10.0,-0.124,0.208,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h-.1<z.dx.13,1 / 1 / -1 / 13101,1 / 1 / -1 / 2101,301.03984399999996,2.6645825188948455,2.5,4.0,0.031,0.022,0.035,0.23,0.1,1.0,0.52,0.1,10.0,0.0,0.04,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h-.1<z.dx.14,1 / 1 / -1 / 13101,1 / 1 / -1 / 2101,301.03984399999996,2.8653097563788807,2.5,4.0,0.046,0.035,0.055,0.23,0.1,1.0,0.5,0.1,10.0,0.016,0.024,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h-.1<z.dx.15,1 / 1 / -1 / 13101,1 / 1 / -1 / 2101,301.03984399999996,3.024896692450835,2.5,4.0,0.076,0.055,0.105,0.23,0.1,1.0,0.48,0.1,10.0,0.006,0.022,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h-.1<z.dx.16,1 / 1 / -1 / 13101,1 / 1 / -1 / 2101,301.03984399999996,3.0724582991474434,2.5,4.0,0.121,0.105,0.145,0.24,0.1,1.0,0.45,0.1,10.0,0.013,0.041,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h-.1<z.dx.17,1 / 1 / -1 / 13101,1 / 1 / -1 / 2101,301.03984399999996,3.1128764832546763,2.5,4.0,0.176,0.145,0.215,0.25,0.1,1.0,0.42,0.1,10.0,-0.005,0.06,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h-.1<z.dx.18,1 / 1 / -1 / 13101,1 / 1 / -1 / 2101,301.03984399999996,3.286335345030997,2.5,4.0,0.248,0.215,0.3,0.26,0.1,1.0,0.4,0.1,10.0,0.102,0.113,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h-.1<z.dx.19,1 / 1 / -1 / 13101,1 / 1 / -1 / 2101,301.03984399999996,3.5972211497209896,2.5,4.0,0.35,0.3,0.55,0.27,0.1,1.0,0.4,0.1,10.0,0.082,0.225,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h-.1<z.dx.20,1 / 1 / -1 / 13101,1 / 1 / -1 / 2101,301.03984399999996,4.342810150121693,4.0,9.0,0.084,0.055,0.105,0.22,0.1,1.0,0.52,0.1,10.0,0.013,0.048,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h-.1<z.dx.21,1 / 1 / -1 / 13101,1 / 1 / -1 / 2101,301.03984399999996,4.674398357008098,4.0,9.0,0.123,0.105,0.145,0.22,0.1,1.0,0.5,0.1,10.0,-0.007,0.041,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h-.1<z.dx.22,1 / 1 / -1 / 13101,1 / 1 / -1 / 2101,301.03984399999996,4.988987873306569,4.0,9.0,0.178,0.145,0.215,0.23,0.1,1.0,0.49,0.1,10.0,0.058,0.041,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h-.1<z.dx.23,1 / 1 / -1 / 13101,1 / 1 / -1 / 2101,301.03984399999996,5.298112871579842,4.0,9.0,0.254,0.215,0.3,0.23,0.1,1.0,0.47,0.1,10.0,0.097,0.051,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h-.1<z.dx.24,1 / 1 / -1 / 13101,1 / 1 / -1 / 2101,301.03984399999996,5.571355310873647,4.0,9.0,0.388,0.3,0.55,0.24,0.1,1.0,0.47,0.1,10.0,0.022,0.06,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
compass16.ALT.h-.1<z.dx.25,1 / 1 / -1 / 13101,1 / 1 / -1 / 2101,301.03984399999996,6.1400325732035,4.0,9.0,0.638,0.55,0.8,0.28,0.1,1.0,0.63,0.1,10.0,0.083,0.182,1.0,True,0.1,0.9,10.0,10000.0,0.938,0.139
