Name,A8_A3_2y35
Comment,ATLAS 8TeV angular coefficent A3
Reference,arXiv:1606.00689
Process type,DY
Number of points,19
Number of uncorr.errors,3
Number of corr.errors,0
Number of norm.errors,0
List of norm.errors (relative),
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<y>,yMin,yMax,<qT>[GeV],qTMin[GeV],qTMax[GeV],xSec,Uncorr.Err.0,Uncorr.Err.1,Uncorr.Err.2,Th.Factor,FiducialCuts,kCut1[GeV],kCut2[GeV],etaMin,etaMax
A8_A3_2y35.0,1 / 1 / 1 / 23,64000000.0,91.1876,80.0,100.0,2.75,2.0,3.5,1.25,0.0,2.5,0.00350018,0.0639286,0.0200752,0.00168345,1.0,False,20.0,20.0,2.0,4.5
A8_A3_2y35.1,1 / 1 / 1 / 23,64000000.0,91.1876,80.0,100.0,2.75,2.0,3.5,3.75,2.5,5.0,0.0199368,0.0293844,0.00856758,0.00099569,1.0,False,20.0,20.0,2.0,4.5
A8_A3_2y35.2,1 / 1 / 1 / 23,64000000.0,91.1876,80.0,100.0,2.75,2.0,3.5,6.5,5.0,8.0,0.0046196,0.0185922,0.00548679,0.000550069,1.0,False,20.0,20.0,2.0,4.5
A8_A3_2y35.3,1 / 1 / 1 / 23,64000000.0,91.1876,80.0,100.0,2.75,2.0,3.5,9.7,8.0,11.4,0.00318165,0.0148254,0.00466232,0.0002997,1.0,False,20.0,20.0,2.0,4.5
A8_A3_2y35.4,1 / 1 / 1 / 23,64000000.0,91.1876,80.0,100.0,2.75,2.0,3.5,13.15,11.4,14.9,0.0118433,0.0147336,0.00443298,0.00020199,1.0,False,20.0,20.0,2.0,4.5
A8_A3_2y35.5,1 / 1 / 1 / 23,64000000.0,91.1876,80.0,100.0,2.75,2.0,3.5,16.7,14.9,18.5,0.00880112,0.0159482,0.0046369,0.000218632,1.0,False,20.0,20.0,2.0,4.5
A8_A3_2y35.6,1 / 1 / 1 / 23,64000000.0,91.1876,80.0,100.0,2.75,2.0,3.5,20.25,18.5,22.0,0.0077855,0.0183775,0.00539227,0.00031561,1.0,False,20.0,20.0,2.0,4.5
A8_A3_2y35.7,1 / 1 / 1 / 23,64000000.0,91.1876,80.0,100.0,2.75,2.0,3.5,23.75,22.0,25.5,0.0290716,0.0216115,0.00633941,0.000463196,1.0,False,20.0,20.0,2.0,4.5
A8_A3_2y35.8,1 / 1 / 1 / 23,64000000.0,91.1876,80.0,100.0,2.75,2.0,3.5,27.25,25.5,29.0,0.0153823,0.0231394,0.00625477,0.000635948,1.0,False,20.0,20.0,2.0,4.5
A8_A3_2y35.9,1 / 1 / 1 / 23,64000000.0,91.1876,80.0,100.0,2.75,2.0,3.5,30.8,29.0,32.6,0.0257536,0.0248689,0.00725029,0.000812717,1.0,False,20.0,20.0,2.0,4.5
A8_A3_2y35.10,1 / 1 / 1 / 23,64000000.0,91.1876,80.0,100.0,2.75,2.0,3.5,34.5,32.6,36.4,0.0256428,0.0264369,0.00759642,0.000976638,1.0,False,20.0,20.0,2.0,4.5
A8_A3_2y35.11,1 / 1 / 1 / 23,64000000.0,91.1876,80.0,100.0,2.75,2.0,3.5,38.4,36.4,40.4,0.0311783,0.0273928,0.00832438,0.00111514,1.0,False,20.0,20.0,2.0,4.5
A8_A3_2y35.12,1 / 1 / 1 / 23,64000000.0,91.1876,80.0,100.0,2.75,2.0,3.5,42.65,40.4,44.9,0.0516064,0.0261638,0.00803708,0.00121993,1.0,False,20.0,20.0,2.0,4.5
A8_A3_2y35.13,1 / 1 / 1 / 23,64000000.0,91.1876,80.0,100.0,2.75,2.0,3.5,47.55,44.9,50.2,0.0397584,0.0238783,0.00844638,0.00128702,1.0,False,20.0,20.0,2.0,4.5
A8_A3_2y35.14,1 / 1 / 1 / 23,64000000.0,91.1876,80.0,100.0,2.75,2.0,3.5,53.3,50.2,56.4,0.0722552,0.0251354,0.00980235,0.00131669,1.0,False,20.0,20.0,2.0,4.5
A8_A3_2y35.15,1 / 1 / 1 / 23,64000000.0,91.1876,80.0,100.0,2.75,2.0,3.5,60.15,56.4,63.9,0.0753644,0.0267809,0.0115602,0.00131353,1.0,False,20.0,20.0,2.0,4.5
A8_A3_2y35.16,1 / 1 / 1 / 23,64000000.0,91.1876,80.0,100.0,2.75,2.0,3.5,68.65,63.9,73.4,0.092305,0.0292464,0.0127776,0.0012864,1.0,False,20.0,20.0,2.0,4.5
A8_A3_2y35.17,1 / 1 / 1 / 23,64000000.0,91.1876,80.0,100.0,2.75,2.0,3.5,79.4,73.4,85.4,0.119448,0.0344839,0.0163648,0.00124846,1.0,False,20.0,20.0,2.0,4.5
A8_A3_2y35.18,1 / 1 / 1 / 23,64000000.0,91.1876,80.0,100.0,2.75,2.0,3.5,95.2,85.4,105.0,0.140492,0.0530029,0.0302013,0.00121716,1.0,False,20.0,20.0,2.0,4.5
