Name,RSS.p
Comment,Extracted from FIG 4 (in the paper) with the aid of ''Plot Digitalizer'' because there are no Datasets. Bin in x guessed by us. All measurements at the same energy of Q²1.36 GeV², we assume there's no bin on Q then.
Reference,arXiv:nucl-ex/0608003v3
Process type,G2
Number of points,26
Number of uncorr.errors,2
Number of corr.errors,0
Number of norm.errors,0
List of norm.errors (relative),
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,xSec,Uncorr.Err.0,Uncorr.Err.1,Th.Factor,FiducialCuts,
RSS.p.0,100,11.676224,1.140175425099138,0.8944271909999159,1.1832159566199232,0.2947,0.28570000000000007,0.30369999999999997,0.12036669729844302,0.016341115,0.0073033067959885475,1.0
RSS.p.1,100,11.676224,1.140175425099138,0.8944271909999159,1.1832159566199232,0.3127,0.30369999999999997,0.3206,0.12734081579390402,0.010397275,0.007433086563249963,1.0
RSS.p.2,100,11.676224,1.140175425099138,0.8944271909999159,1.1832159566199232,0.3285,0.3206,0.3355,0.12475688930111882,0.00831762,0.007551935821471863,1.0
RSS.p.3,100,11.676224,1.140175425099138,0.8944271909999159,1.1832159566199232,0.3425,0.3355,0.34965,0.11005760628544473,0.0073843,0.007634617889406835,1.0
RSS.p.4,100,11.676224,1.140175425099138,0.8944271909999159,1.1832159566199232,0.3568,0.34965,0.3638,0.0898746679277259,0.007089616,0.007693713747969218,1.0
RSS.p.5,100,11.676224,1.140175425099138,0.8944271909999159,1.1832159566199232,0.3708,0.3638,0.3778,0.0941712582526324,0.007512408,0.007717572836472851,1.0
RSS.p.6,100,11.676224,1.140175425099138,0.8944271909999159,1.1832159566199232,0.3848,0.3778,0.39225,0.10689907905183393,0.007495904,0.007706550972011079,1.0
RSS.p.7,100,11.676224,1.140175425099138,0.8944271909999159,1.1832159566199232,0.3997,0.39225,0.407615,0.10318283164641825,0.00695478,0.007656918509169885,1.0
RSS.p.8,100,11.676224,1.140175425099138,0.8944271909999159,1.1832159566199232,0.41553,0.407615,0.423425,0.10369598183909112,0.0066360141,0.007554556759632609,1.0
RSS.p.9,100,11.676224,1.140175425099138,0.8944271909999159,1.1832159566199232,0.43132,0.423425,0.43966,0.0823336055467779,0.005995348,0.007398608530172084,1.0
RSS.p.10,100,11.676224,1.140175425099138,0.8944271909999159,1.1832159566199232,0.448,0.43966,0.4561,0.060758138757442993,0.005936,0.007164627813945267,1.0
RSS.p.11,100,11.676224,1.140175425099138,0.8944271909999159,1.1832159566199232,0.4642,0.4561,0.4719,0.04447022804150845,0.006029958,0.006867486185213544,1.0
RSS.p.12,100,11.676224,1.140175425099138,0.8944271909999159,1.1832159566199232,0.4796,0.4719,0.48925,0.03964351579807097,0.005544176,0.0065275511389049036,1.0
RSS.p.13,100,11.676224,1.140175425099138,0.8944271909999159,1.1832159566199232,0.4989,0.48925,0.5098,0.04837057969803392,0.004859286,0.0060281284385954184,1.0
RSS.p.14,100,11.676224,1.140175425099138,0.8944271909999159,1.1832159566199232,0.5207,0.5098,0.5317000000000001,0.04968419692420598,0.004259326,0.005416731517973956,1.0
RSS.p.15,100,11.676224,1.140175425099138,0.8944271909999159,1.1832159566199232,0.5427,0.5317000000000001,0.55345,0.04756717572495539,0.003663225,0.004778324910865104,1.0
RSS.p.16,100,11.676224,1.140175425099138,0.8944271909999159,1.1832159566199232,0.5642,0.55345,0.57405,0.04261286027322269,0.003221582,0.00418641534474568,1.0
RSS.p.17,100,11.676224,1.140175425099138,0.8944271909999159,1.1832159566199232,0.5839,0.57405,0.5944499999999999,0.0314762269350683,0.003182255,0.0036808864507272936,1.0
RSS.p.18,100,11.676224,1.140175425099138,0.8944271909999159,1.1832159566199232,0.605,0.5944499999999999,0.6174999999999999,0.036648068720692276,0.00291005,0.0031948007062488734,1.0
RSS.p.19,100,11.676224,1.140175425099138,0.8944271909999159,1.1832159566199232,0.63,0.6174999999999999,0.6423,0.029109761499817127,0.0031878,0.002691264883291318,1.0
RSS.p.20,100,11.676224,1.140175425099138,0.8944271909999159,1.1832159566199232,0.6546,0.6423,0.6671,0.027803445968733114,0.003482472,0.002266711574162956,1.0
RSS.p.21,100,11.676224,1.140175425099138,0.8944271909999159,1.1832159566199232,0.6796,0.6671,0.69275,0.030013412061143524,0.003880516,0.0019048965497904572,1.0
RSS.p.22,100,11.676224,1.140175425099138,0.8944271909999159,1.1832159566199232,0.7059,0.69275,0.71905,0.025026491579236018,0.00430599,0.0015927643529450048,1.0
RSS.p.23,100,11.676224,1.140175425099138,0.8944271909999159,1.1832159566199232,0.7322,0.71905,0.74625,0.02370865057630098,0.003617068,0.001339044672487554,1.0
RSS.p.24,100,11.676224,1.140175425099138,0.8944271909999159,1.1832159566199232,0.7603,0.74625,0.7760499999999999,0.005309849193228533,0.003558204,0.0011161950349314843,1.0
RSS.p.25,100,11.676224,1.140175425099138,0.8944271909999159,1.1832159566199232,0.7918,0.7760499999999999,0.80755,0.004133067689947327,0.002676284,0.0009052150223596428,1.0
